"Collection Name","Title#1","Name#1","Name Authority#1","Name#2","Name Authority#2","Name#3","Name Authority#3","Name#4","Name Authority#4","Type of Resource#1","Type of Resource Authority#1","Genre#1","Genre Authority#1","Place Term#1","Publisher#1","Date Created#1","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Form#1","Form Authority#1","Internet Media Type#1","Extent#1","Digital Origin#1","Abstract#1","Subject Topic#1","Subject Topic Authority#1","Subject Topic#2","Subject Topic Authority#2","Subject Topic#3","Subject Topic Authority#3","Subject Topic#4","Subject Topic Authority#4","Subject Topic#5","Subject Topic Authority#5","Subject Topic#6","Subject Topic Authority#6","Subject Topic#7","Subject Topic Authority#7","Subject Topic#8","Subject Topic Authority#8","Identifier#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Access Condition URI#1","Access Condition#2","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Clifford P. and Therese S. Westermeier Collection","Wild west show stagecoach","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","New York (State)","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Unidentified people in wild west show costumes, on stagecoach, at Kosoag Lake Park","Wild west shows","http://id.worldcat.org/fast/1175145","Stagecoaches","http://id.worldcat.org/fast/1131339","","","","","","","","","","","","","narv_westermeier_26_09_F6.tif","https://ark.colorado.edu/ark:/47540/641v2r94b5zb","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo F6","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","910","4858","narv_westermeier_26_09_F6.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~910~224158"
"Clifford P. and Therese S. Westermeier Collection","Woman circus performer on bowing horse","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","1911","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Unidentified woman circus performer in costume as a fancy rider from Sells-Floto Circus, on a bowing horse","Women circus performers","http://id.worldcat.org/fast/1177401","Horsemanship","http://id.worldcat.org/fast/960561","Horses","http://id.worldcat.org/fast/960603","","","","","","","","","","","narv_westermeier_35_04_P7.tif","https://ark.colorado.edu/ark:/47540/0g191427b58w","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Fd 4, Photo P7","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","911","4858","narv_westermeier_35_04_P7.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~911~224283"
"Clifford P. and Therese S. Westermeier Collection","Woman leading ponies in circus parade","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","New Mexico--Raton","","1913","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Unidentified woman leading five ponies in Al G. Barnes Circus parade","Circus","http://id.worldcat.org/fast/861646","Horses","http://id.worldcat.org/fast/960603","","","","","","","","","","","","","narv_westermeier_35_07_C3.tif","https://ark.colorado.edu/ark:/47540/r7229z11z70h","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Fd 7, Photo C3","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","912","4858","narv_westermeier_35_07_C3.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~912~223951"
"Clifford P. and Therese S. Westermeier Collection","Woman rodeo performer on rearing horse","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Woman rodeo performer, possibly Mayme Stroud, in rodeo apparel on a rearing horse","Cowgirls","http://id.worldcat.org/fast/882007","Women rodeo performers","http://id.worldcat.org/fast/1178476","Women in rodeos","http://id.worldcat.org/fast/1177964","Horses","http://id.worldcat.org/fast/960603","","","","","","","","","narv_westermeier_31_11_B2.tif","https://ark.colorado.edu/ark:/47540/mf859p57q3rj","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 31, Fd 11, Photo B2","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","913","4858","narv_westermeier_31_11_B2.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~913~224089"
"Clifford P. and Therese S. Westermeier Collection","Woman rodeo performer riding bronco","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Unidentified woman rodeo performer riding bronco in rodeo arena","Cowgirls","http://id.worldcat.org/fast/882007","Rodeos","http://id.worldcat.org/fast/1099565","Women rodeo performers","http://id.worldcat.org/fast/1178476","Women in rodeos","http://id.worldcat.org/fast/1177964","Bronc riding","http://id.worldcat.org/fast/839383","","","","","","","narv_westermeier_36_03_C2.tif","https://ark.colorado.edu/ark:/47540/k09w8156p0kf","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 36, Fd 3, Photo C2","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","914","4858","narv_westermeier_36_03_C2.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~914~223932"
"Clifford P. and Therese S. Westermeier Collection","Woman rodeo performer spinning rope","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Woman, possibly Mayme Stroud, in ""Mary"" sweater, spinning a small lasso","Cowgirls","http://id.worldcat.org/fast/882007","Women rodeo performers","http://id.worldcat.org/fast/1178476","Women in rodeos","http://id.worldcat.org/fast/1177964","Trick roping","http://id.worldcat.org/fast/1156639","","","","","","","","","narv_westermeier_36_07_A1.tif","https://ark.colorado.edu/ark:/47540/6n5f564696th","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 36, Fd. 7, Photo A1","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","915","4858","narv_westermeier_36_07_A1.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~915~223917"
"Clifford P. and Therese S. Westermeier Collection","Woman with tigers from Al G. Barnes Circus","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","1913","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","","Women circus performers","http://id.worldcat.org/fast/1177401","Circus animals","http://id.worldcat.org/fast/861660","Tiger","http://id.worldcat.org/fast/1754648","","","","","","","","","","","narv_westermeier_35_07_D1.tif","https://ark.colorado.edu/ark:/47540/gm6j4623g14w","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Folder 7, Photo D1","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","916","4858","narv_westermeier_35_07_D1.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~916~223950"
"Clifford P. and Therese S. Westermeier Collection","Woman, Zora, on horseback","Zora;performer","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","1908","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Woman in Wild West Show costume on horseback with wagon in the background","Wild west shows","http://id.worldcat.org/fast/1175145","Horsemanship","http://id.worldcat.org/fast/960561","Women circus performers","http://id.worldcat.org/fast/1177401","Horses","http://id.worldcat.org/fast/960603","","","","","","","","","narv_westermeier_32_01_K4.tif","https://ark.colorado.edu/ark:/47540/mx6q8h8151t3","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 32, Fd 1, Photo K4","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","917","4858","narv_westermeier_32_01_K4.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~917~224029"
"Clifford P. and Therese S. Westermeier Collection","Women and men in Wild West Show costumes","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","1910","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Unidentified women and men on horseback in wild west show costumes, in front of tent","Wild west shows","http://id.worldcat.org/fast/1175145","","","","","","","","","","","","","","","narv_westermeier_26_09_G10.tif","https://ark.colorado.edu/ark:/47540/br7n9c63g6gr","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo G10","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","918","4858","narv_westermeier_26_09_G10.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~918~224155"
"Clifford P. and Therese S. Westermeier Collection","Women circus performers from Sells-Floto Circus, out of costume","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","1911","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Group of women circus performers from Sells-Floto Circus, out of costume, playing with their hair near a large circus wagon","Women circus performers","http://id.worldcat.org/fast/1177401","Circus wagons","http://id.worldcat.org/fast/861679","Long hair","http://id.worldcat.org/fast/1002246","","","","","","","","","","","narv_westermeier_35_04_P3.tif","https://ark.colorado.edu/ark:/47540/1j1t1z6054ct","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Fd 4, Photo P3","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","919","4858","narv_westermeier_35_04_P3.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~919~224285"
"Clifford P. and Therese S. Westermeier Collection","Women in circus costumes playing horns","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Two women in circus costumes playing horns, in front of a circus wagon","Women circus performers","http://id.worldcat.org/fast/1177401","Horn (Musical instrument)","http://id.worldcat.org/fast/960239","Circus wagons","http://id.worldcat.org/fast/861679","","","","","","","","","","","narv_westermeier_35_04_R6.tif","https://ark.colorado.edu/ark:/47540/dt7c7t75g7p4","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Fd 4, Photo R6","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","920","4858","narv_westermeier_35_04_R6.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~920~223957"
"Clifford P. and Therese S. Westermeier Collection","Women rodeo performers with indian rodeo performers on horseback","Doubleday, Ralph Russell, 1881-1958;photographer","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Women in rodeo apparel posing in front of unidentified indians on horseback","Cowgirls","http://id.worldcat.org/fast/882007","Rodeos","http://id.worldcat.org/fast/1099565","Women rodeo performers","http://id.worldcat.org/fast/1178476","Women in rodeos","http://id.worldcat.org/fast/1177964","Indians in rodeos","http://id.worldcat.org/fast/969427","","","","","","","narv_westermeier_31_13_G3.tif","https://ark.colorado.edu/ark:/47540/p18p9b86z5jt","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 31, Fd 13, Photo G3","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","921","4858","narv_westermeier_31_13_G3.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~921~224060"
